Case_no,Feature,Chemistry,Pipe_OD,Pipe_WT,Yield_Strength,Tensile_Strength,C,Mn,S
268,JT-02,Filings,4.5,0.219,NA,NA,0.1767099884304933,0.5809592325756915,0.02559697260553078
269,JT-02,Filings,4.5,0.219,NA,NA,0.1811783598506301,0.5155540165989423,0.021097707691981393
270,JT-02,Filings,4.5,0.219,NA,NA,0.13853721440477462,0.5937730275666718,0.028886870789922338
271,JT-02,Filings,4.5,0.219,NA,NA,0.1646360785398537,0.5783434564756157,0.021749677678454465
272,JT-02,Filings,4.5,0.219,NA,NA,0.1423170787510786,0.5752988465218034,0.017904451844611986
273,JT-02,Filings,4.5,0.219,NA,NA,0.20977748369852012,0.5107332053564275,0.023294439071410482
274,JT-02,Filings,4.5,0.219,NA,NA,0.14186335527584779,0.5210331939625955,0.020391032529317333
275,JT-02,Filings,4.5,0.219,NA,NA,0.14684828392644425,0.6444719515219638,0.026486650315062123
276,JT-02,Filings,4.5,0.219,NA,NA,0.13356985736877303,0.5440446754299453,0.029394794829894898
277,JT-02,Filings,4.5,0.219,NA,NA,0.19036939897130872,0.46458404617510773,0.02172571925371498
278,JT-02,Filings,4.5,0.219,NA,NA,0.1888531776566175,0.5499752887263208,0.019674650933483206
279,JT-02,Filings,4.5,0.219,NA,NA,0.16935090311892478,0.49459133061138555,0.01987375017815055
280,JT-02,Filings,4.5,0.219,NA,NA,0.19334867502297803,0.5005051213779635,0.018469889321256247
281,JT-02,Filings,4.5,0.219,NA,NA,0.17212479029704078,0.4784324016697492,0.018853634917262756
282,JT-02,Filings,4.5,0.219,NA,NA,0.16471550837976942,0.5656508756460976,0.01911137080153889
283,JT-02,Filings,4.5,0.219,NA,NA,0.11642896951158682,0.5005044156084648,0.02127252800875831
284,JT-02,Filings,4.5,0.219,NA,NA,0.1791146021079888,0.5319842483816507,0.02094235760592567
285,JT-02,Filings,4.5,0.219,NA,NA,0.22626964073476666,0.5200067919125315,0.022962457811767676
286,JT-02,Filings,4.5,0.219,NA,NA,0.16933876348981058,0.5550236308516622,0.02203954460682403
287,JT-02,Filings,4.5,0.219,NA,NA,0.12733242627960586,0.44709004117011514,0.027639689036335256
288,JT-02,Filings,4.5,0.219,NA,NA,0.1442891220573385,0.6148870321834016,0.0243011461415958
289,JT-02,Filings,4.5,0.219,NA,NA,0.15600500032095913,0.5572299967799526,0.019961160173779982
290,JT-02,Filings,4.5,0.219,NA,NA,0.14595347925827123,0.5499174978628427,0.01741540437195978
291,JT-02,Filings,4.5,0.219,NA,NA,0.11954886719565155,0.5737413976584566,0.022267834443699137
292,JT-02,Filings,4.5,0.219,NA,NA,0.1652516991601218,0.5691712925507055,0.030288227492022528
293,JT-02,Filings,4.5,0.219,NA,NA,0.20180801733729145,0.6237795804210184,0.026189248201407302
294,JT-02,Filings,4.5,0.219,NA,NA,0.16701188661254537,0.5870062745097051,0.02398440198490836
295,JT-02,Filings,4.5,0.219,NA,NA,0.24243519847903844,0.5587253870693023,0.035294429800767774
296,JT-02,Filings,4.5,0.219,NA,NA,0.15734767284430975,0.49652294118143714,0.028392737961133164
297,JT-02,Filings,4.5,0.219,NA,NA,0.15582754140341137,0.5493382133147762,0.01623626847395868
298,JT-02,Filings,4.5,0.219,NA,NA,0.15422278461775032,0.5525531111381783,0.025156505924348004
299,JT-02,Filings,4.5,0.219,NA,NA,0.17977217863070666,0.5522363005970375,0.023016988553107038
300,JT-02,Filings,4.5,0.219,NA,NA,0.15583052248180043,0.417185803195366,0.016422724798556377
301,JT-02,Filings,4.5,0.219,NA,NA,0.1637621898452462,0.5439666254071407,0.019560608848888567
302,JT-02,Filings,4.5,0.219,NA,NA,0.14483423369295453,0.5471904624904906,0.014037841298694764
303,JT-02,Filings,4.5,0.219,NA,NA,0.19586879916712163,0.5757575131787561,0.028767160336264128
304,JT-02,Filings,4.5,0.219,NA,NA,0.18545884891880807,0.5398710358400535,0.01870875145710424
305,JT-02,Filings,4.5,0.219,NA,NA,0.17072258604539725,0.6554925778090046,0.02688509465678986
306,JT-02,Filings,4.5,0.219,NA,NA,0.18612072588738657,0.5429461385501676,0.026363394423280964
307,JT-02,Filings,4.5,0.219,NA,NA,0.1492803202387626,0.5482272179864282,0.02146029568908258
308,JT-02,Filings,4.5,0.219,NA,NA,0.1700191175490183,0.5866617107396689,0.023958589875401514
309,JT-02,Filings,4.5,0.219,NA,NA,0.18311475854054862,0.5456883560335352,0.020915549353105828
310,JT-02,Filings,4.5,0.219,NA,NA,0.17529006601504313,0.5854175029830364,0.021702043011974315
311,JT-02,Filings,4.5,0.219,NA,NA,0.17639323289779002,0.5201566624394733,0.02315548251008406
312,JT-02,Filings,4.5,0.219,NA,NA,0.18289901104572528,0.5429017461633948,0.021080831209856748
313,JT-02,Filings,4.5,0.219,NA,NA,0.15311265663845608,0.5651211576261748,0.013502601718231338
314,JT-02,Filings,4.5,0.219,NA,NA,0.16458082453489545,0.49411183255830604,0.018279413049273354
315,JT-02,Filings,4.5,0.219,NA,NA,0.15369771640737803,0.4609056259418301,0.023929126827096775
316,JT-02,Filings,4.5,0.219,NA,NA,0.15670464195668346,0.6450044306476426,0.014764372781446315
317,JT-02,Filings,4.5,0.219,NA,NA,0.11393444270629349,0.5866435488849786,0.0215665520960701
318,JT-02,Filings,4.5,0.219,NA,NA,0.14706679736008793,0.5315811997743595,0.02388420647829794
319,JT-02,Filings,4.5,0.219,NA,NA,0.1784635485375657,0.5351049482563075,0.013378121590713674
320,JT-02,Filings,4.5,0.219,NA,NA,0.174602716798584,0.5853419486500713,0.02625434622136157
321,JT-02,Filings,4.5,0.219,NA,NA,0.11621285086700503,0.6157381322217186,0.02254445681091907
322,JT-02,Filings,4.5,0.219,NA,NA,0.12812861790654995,0.6171935269777638,0.019440129326419035
323,JT-02,Filings,4.5,0.219,NA,NA,0.13458764344895793,0.5885866164373115,0.025911329317485157
324,JT-02,Filings,4.5,0.219,NA,NA,0.16437045589283164,0.6061652953438765,0.022949812456754915
325,JT-02,Filings,4.5,0.219,NA,NA,0.16239570184262353,0.5780787091527022,0.024046829930609442
326,JT-02,Filings,4.5,0.219,NA,NA,0.15731929678686202,0.5951351284967741,0.01752054010341114
327,JT-02,Filings,4.5,0.219,NA,NA,0.16622034220895365,0.42938271837658093,0.022050916649224143
328,JT-02,Filings,4.5,0.219,NA,NA,0.151981607807311,0.5549666444519213,0.021843296504583807
329,JT-02,Filings,4.5,0.219,NA,NA,0.21595594249239197,0.6084444317000884,0.018499397207916757
330,JT-02,Filings,4.5,0.219,NA,NA,0.1830947554609815,0.5792607288194552,0.024444760318797304
331,JT-02,Filings,4.5,0.219,NA,NA,0.18324684487766657,0.443546072496343,0.024871080900397875
332,JT-02,Filings,4.5,0.219,NA,NA,0.15493252263249202,0.5368903462669317,0.02063063080037205
333,JT-02,Filings,4.5,0.219,NA,NA,0.11598543623705873,0.5130718159642309,0.016482451241477725
334,JT-02,Filings,4.5,0.219,NA,NA,0.17970266309173086,0.5955364359316807,0.018856690300651405
335,JT-02,Filings,4.5,0.219,NA,NA,0.16801857313065136,0.5863262161866274,0.02101976399427409
336,JT-02,Filings,4.5,0.219,NA,NA,0.18385257257432422,0.5505119595275889,0.014693406288667539
337,JT-02,Filings,4.5,0.219,NA,NA,0.2306541596641662,0.5652475361908881,0.014057064589581617
338,JT-02,Filings,4.5,0.219,NA,NA,0.18010141242063407,0.5851465865676329,0.025001321477220145
339,JT-02,Filings,4.5,0.219,NA,NA,0.15466297559976183,0.5022475843041573,0.01905934544752952
340,JT-02,Filings,4.5,0.219,NA,NA,0.199197707619769,0.45686202842861284,0.02217811566333236
341,JT-02,Filings,4.5,0.219,NA,NA,0.14586110548143913,0.554092906133586,0.026251694836660303
342,JT-02,Filings,4.5,0.219,NA,NA,0.15986447625975753,0.633027511053539,0.019356615029876165
343,JT-02,Filings,4.5,0.219,NA,NA,0.1841572612383192,0.5256115154075803,0.02410513804692879
344,JT-02,Filings,4.5,0.219,NA,NA,0.1452241603056274,0.5466371116085148,0.02250294572766685
345,JT-02,Filings,4.5,0.219,NA,NA,0.22119714999882156,0.4922524454216334,0.01460549081296639
346,JT-02,Filings,4.5,0.219,NA,NA,0.1490950531992644,0.478708334855188,0.019190804598288695
347,JT-02,Filings,4.5,0.219,NA,NA,0.19482217088723203,0.4979588167540331,0.021738048974368412
348,JT-02,Filings,4.5,0.219,NA,NA,0.15596952519447937,0.5122151695504222,0.018098211311679657
349,JT-02,Filings,4.5,0.219,NA,NA,0.19813500878091123,0.5636007752062075,0.020832656841160053
350,JT-02,Filings,4.5,0.219,NA,NA,0.15639312744236233,0.5547523279477501,0.020172947292708746
351,JT-02,Filings,4.5,0.219,NA,NA,0.18015308834993143,0.56086862744771,0.022231145014831293
352,JT-02,Filings,4.5,0.219,NA,NA,0.1595670441934713,0.5922524654725434,0.019168689642511103
353,JT-02,Filings,4.5,0.219,NA,NA,0.23127653719175356,0.5090770875016449,0.017436601159119977
354,JT-02,Filings,4.5,0.219,NA,NA,0.14939186225827167,0.5787541029903968,0.01511035057972214
355,JT-02,Filings,4.5,0.219,NA,NA,0.19101689122543158,0.5064532121426023,0.017074914723198616
356,JT-02,Filings,4.5,0.219,NA,NA,0.0991312864521181,0.5505117057409142,0.020477543819103022
357,JT-02,Filings,4.5,0.219,NA,NA,0.185203723131301,0.5449237081872399,0.022035954636300835
358,JT-02,Filings,4.5,0.219,NA,NA,0.18357902069655505,0.5940718156412017,0.018897725952327162
359,JT-02,Filings,4.5,0.219,NA,NA,0.15880203099019569,0.46591974851079393,0.021400969051431084
360,JT-02,Filings,4.5,0.219,NA,NA,0.21853944026546832,0.6000316706775956,0.025695075936781785
361,JT-02,Filings,4.5,0.219,NA,NA,0.17380354537768108,0.5548834082657025,0.026026845571863202
362,JT-02,Filings,4.5,0.219,NA,NA,0.17915311705815973,0.5455055436978976,0.027047046454723958
363,JT-02,Filings,4.5,0.219,NA,NA,0.09592180513644458,0.5810835683764095,0.026268389836282477
364,JT-02,Filings,4.5,0.219,NA,NA,0.14703883373352647,0.6272998904363963,0.016875338935346366
365,JT-02,Filings,4.5,0.219,NA,NA,0.1697526449457814,0.5025640571340237,0.02421067709462113
366,JT-02,Filings,4.5,0.219,NA,NA,0.1826573964825593,0.49106568692217306,0.02247553819434889
367,JT-02,Filings,4.5,0.219,NA,NA,0.2133129200603991,0.5585674305685789,0.015812485336186965
368,JT-02,Filings,4.5,0.219,NA,NA,0.16241156869041654,0.563810390170504,0.020651600174171416
369,JT-02,Filings,4.5,0.219,NA,NA,0.14556092313489963,0.5365001724193017,0.02337498656751135
370,JT-02,Filings,4.5,0.219,NA,NA,0.13400726157038262,0.5160225156964056,0.020953591376374318
371,JT-02,Filings,4.5,0.219,NA,NA,0.16188598770814616,0.4815752724996246,0.020836161205618837
372,JT-02,Filings,4.5,0.219,NA,NA,0.16513444845687572,0.5615155453156723,0.021309415739786095
373,JT-02,Filings,4.5,0.219,NA,NA,0.18830491832192683,0.47358419156050413,0.027274861501351555
374,JT-02,Filings,4.5,0.219,NA,NA,0.19426859021424608,0.47505415588443456,0.02903281747091343
375,JT-02,Filings,4.5,0.219,NA,NA,0.12264508314419034,0.5203319868554438,0.025354386201124814
376,JT-02,Filings,4.5,0.219,NA,NA,0.1703139969159812,0.5651146235776893,0.023218106402062677
377,JT-02,Filings,4.5,0.219,NA,NA,0.1250440130406626,0.5211506773162368,0.01752310272801647
378,JT-02,Filings,4.5,0.219,NA,NA,0.19717150656261226,0.553472387863476,0.021361115169136084
379,JT-02,Filings,4.5,0.219,NA,NA,0.17924536443477412,0.5507568330536955,0.015050997004135641
380,JT-02,Filings,4.5,0.219,NA,NA,0.16785358737088601,0.5592058543325706,0.017026902335618835
381,JT-02,Filings,4.5,0.219,NA,NA,0.19074358955096185,0.5698908614897265,0.022547791404722645
382,JT-02,Filings,4.5,0.219,NA,NA,0.1648924460404236,0.525414417784284,0.020993043446024102
383,JT-02,Filings,4.5,0.219,NA,NA,0.16374447579237777,0.47119555494012366,0.02277544958868091
384,JT-02,Filings,4.5,0.219,NA,NA,0.14427940815763124,0.5281757327723009,0.02071972849397467
385,JT-02,Filings,4.5,0.219,NA,NA,0.13904663132569378,0.5275757103700977,0.023941968588322406
386,JT-02,Filings,4.5,0.219,NA,NA,0.14897209478913517,0.551234043772966,0.017074694423272474
387,JT-02,Filings,4.5,0.219,NA,NA,0.14881055036295063,0.4746157771151583,0.023382834279335716
388,JT-02,Filings,4.5,0.219,NA,NA,0.15963950838704727,0.5642051806696744,0.017656922879684074
389,JT-02,Filings,4.5,0.219,NA,NA,0.153590991729246,0.49941959826097165,0.024502693860414208
390,JT-02,Filings,4.5,0.219,NA,NA,0.1899759640607996,0.44025496722975294,0.02162971063332148
391,JT-02,Filings,4.5,0.219,NA,NA,0.15947824057137763,0.5243722077734905,0.021818747952718178
392,JT-02,Filings,4.5,0.219,NA,NA,0.1493104745053292,0.6201914830867571,0.018302209947268253
393,JT-02,Filings,4.5,0.219,NA,NA,0.190764432009957,0.47024274555152534,0.02164857715545989
394,JT-02,Filings,4.5,0.219,NA,NA,0.17544492973274378,0.4888317719899609,0.021605797384025495
395,JT-02,Filings,4.5,0.219,NA,NA,0.14830152531242807,0.5163803107012656,0.019164268250448424
396,JT-02,Filings,4.5,0.219,NA,NA,0.16750622063334877,0.5851228396245326,0.02218298205712468
397,JT-02,Filings,4.5,0.219,NA,NA,0.14196003475164082,0.5291306669417217,0.02270103493346343
398,JT-02,Filings,4.5,0.219,NA,NA,0.21671986138842175,0.5343785942106867,0.022381904702495008
399,JT-02,Filings,4.5,0.219,NA,NA,0.16309678490116872,0.5634241321007998,0.021328126842652655
400,JT-02,Filings,4.5,0.219,NA,NA,0.11985830908865182,0.5681757310978268,0.01983820303618359
401,JT-02,Filings,4.5,0.219,NA,NA,0.14851069660489047,0.5885052748010919,0.028891955965953925
402,JT-02,Filings,4.5,0.219,NA,NA,0.17170331396827648,0.48009330718948695,0.01959701643434987
403,JT-02,Filings,4.5,0.219,NA,NA,0.16373625836994402,0.5910778150672615,0.022068484750198097
404,JT-02,Filings,4.5,0.219,NA,NA,0.17819485794552595,0.42537137016725174,0.026879945922578443
405,JT-02,Filings,4.5,0.219,NA,NA,0.1782518808844824,0.5691868761764607,0.02770675067351553
406,JT-02,Filings,4.5,0.219,NA,NA,0.1607035652370546,0.5510653120472585,0.017224928204782733
407,JT-02,Filings,4.5,0.219,NA,NA,0.1610044064930085,0.5763407964567183,0.01747622948703591
408,JT-02,Filings,4.5,0.219,NA,NA,0.14214916355290688,0.5001059298702321,0.022937725739335033
409,JT-02,Filings,4.5,0.219,NA,NA,0.19627354564470925,0.548233921329775,0.016508723210926356
410,JT-02,Filings,4.5,0.219,NA,NA,0.14199552157886233,0.5098573341578365,0.01813078137300872
411,JT-02,Filings,4.5,0.219,NA,NA,0.14205386517244356,0.5487731935880588,0.022098716030608628
412,JT-02,Filings,4.5,0.219,NA,NA,0.14309629896487144,0.5729964142848242,0.016681753003959496
413,JT-02,Filings,4.5,0.219,NA,NA,0.17241279500919457,0.5115370559064731,0.02766378026921157
414,JT-02,Filings,4.5,0.219,NA,NA,0.13348355945787363,0.5311408540257948,0.02399306443618927
415,JT-02,Filings,4.5,0.219,NA,NA,0.1479289716001802,0.5957816849330321,0.02172824321978247
416,JT-02,Filings,4.5,0.219,NA,NA,0.15517083175129398,0.6487123601652218,0.024664342292807957
417,JT-02,Filings,4.5,0.219,NA,NA,0.14231070923181013,0.6266847679037238,0.014792030066548686
418,JT-02,Filings,4.5,0.219,NA,NA,0.19858339091649566,0.5207255409756065,0.024767695941196204
419,JT-02,Filings,4.5,0.219,NA,NA,0.1640906142878314,0.6276953020937062,0.02028701650643649
420,JT-02,Filings,4.5,0.219,NA,NA,0.15414806635417902,0.5488640394182398,0.02531135238978806
421,JT-02,Filings,4.5,0.219,NA,NA,0.15980665232289668,0.52486762680706,0.021041460538425708
422,JT-02,Filings,4.5,0.219,NA,NA,0.2033941807385371,0.4376973835192386,0.01567412517429721
423,JT-02,Filings,4.5,0.219,NA,NA,0.15434425409407773,0.6140180005528271,0.027095131000821088
424,JT-02,Filings,4.5,0.219,NA,NA,0.1554974820712549,0.5309040084333474,0.023241680295149114
425,JT-02,Filings,4.5,0.219,NA,NA,0.14430364223696837,0.5281009832808506,0.02444276364765054
426,JT-02,Filings,4.5,0.219,NA,NA,0.12978528812739457,0.5284550227298693,0.026170887100352952
427,JT-02,Filings,4.5,0.219,NA,NA,0.14516470049702063,0.5692471266874891,0.02146335152062315
428,JT-02,Filings,4.5,0.219,NA,NA,0.192322057031698,0.5579878983434347,0.018059827811476734
429,JT-02,Filings,4.5,0.219,NA,NA,0.16486587351144444,0.628718834263042,0.01948346460125213
430,JT-02,Filings,4.5,0.219,NA,NA,0.17735998856424534,0.6447137156048272,0.01654225698731831
431,JT-02,Filings,4.5,0.219,NA,NA,0.16760173324459596,0.5077316081601103,0.024747202955058802
432,JT-02,Filings,4.5,0.219,NA,NA,0.18267275318636092,0.48432252372315837,0.023944438447701687
433,JT-02,Filings,4.5,0.219,NA,NA,0.1636093797715826,0.5274434091093829,0.024617226015598324
434,JT-02,Filings,4.5,0.219,NA,NA,0.18995543139402155,0.511070260331264,0.02396461389543993
435,JT-02,Filings,4.5,0.219,NA,NA,0.1583651686972258,0.5053229043903725,0.02290978948330812
436,JT-02,Filings,4.5,0.219,NA,NA,0.1892629899631276,0.5547845535549887,0.02287209116609675
437,JT-02,Filings,4.5,0.219,NA,NA,0.18895415200796073,0.5936850495532738,0.022730606104946746
438,JT-02,Filings,4.5,0.219,NA,NA,0.12645885456510467,0.6023314182334247,0.02380647681740475
439,JT-02,Filings,4.5,0.219,NA,NA,0.18193123849030945,0.6550366140987675,0.02257233261125136
440,JT-02,Filings,4.5,0.219,NA,NA,0.16769493271601674,0.49964516919077523,0.022798646875444813
441,JT-02,Filings,4.5,0.219,NA,NA,0.16533896615327281,0.5860547976868427,0.026632939104807102
442,JT-02,Filings,4.5,0.219,NA,NA,0.22408103214969236,0.5692640288889065,0.015114518254198198
443,JT-02,Filings,4.5,0.219,NA,NA,0.16907699728222134,0.474913632674337,0.019035114351134003
444,JT-02,Filings,4.5,0.219,NA,NA,0.10788006121994942,0.5248714929594163,0.022191754759837565
445,JT-02,Filings,4.5,0.219,NA,NA,0.18141990935390961,0.4985513849851143,0.015775867325408713
446,JT-02,Filings,4.5,0.219,NA,NA,0.16195631599381713,0.6104453826759897,0.0310457199392006
447,JT-02,Filings,4.5,0.219,NA,NA,0.1766529250082012,0.5785372852671515,0.022207872308596516
448,JT-02,Filings,4.5,0.219,NA,NA,0.18559238725216293,0.51867035124565,0.020415083798798354
449,JT-02,Filings,4.5,0.219,NA,NA,0.17913154872925524,0.5056159099230809,0.022942714138029122
450,JT-02,Filings,4.5,0.219,NA,NA,0.1416803607022456,0.5224236220097117,0.015138190384311905
451,JT-02,Filings,4.5,0.219,NA,NA,0.17983948079185447,0.595753273344371,0.014363070501952294
452,JT-02,Filings,4.5,0.219,NA,NA,0.16944367422987472,0.5290972056921615,0.021734232949244352
453,JT-02,Filings,4.5,0.219,NA,NA,0.18034134813228922,0.5681123991763972,0.015622093017829995
454,JT-02,Filings,4.5,0.219,NA,NA,0.19220203309911849,0.5391336156108933,0.008370210780137822
455,JT-02,Filings,4.5,0.219,NA,NA,0.1536210251091603,0.5462056707639321,0.015259910927182315
456,JT-02,Filings,4.5,0.219,NA,NA,0.11056036556683266,0.5911463773985943,0.0228682820957028
457,JT-02,Filings,4.5,0.219,NA,NA,0.18639831633874737,0.5778828936514494,0.025238337377143566
458,JT-02,Filings,4.5,0.219,NA,NA,0.16277327510248663,0.5559948939617578,0.01991698299168401
459,JT-02,Filings,4.5,0.219,NA,NA,0.14227403470376132,0.5250631320349739,0.022546546725169442
460,JT-02,Filings,4.5,0.219,NA,NA,0.183464261828706,0.6066929515804201,0.027076351665918007
461,JT-02,Filings,4.5,0.219,NA,NA,0.11597813985361258,0.5523985044622042,0.01611807728878828
462,JT-02,Filings,4.5,0.219,NA,NA,0.18505696971851052,0.5895904648084973,0.015230791723446182
463,JT-02,Filings,4.5,0.219,NA,NA,0.1920748755657044,0.5904481391539353,0.028911664106530715
464,JT-02,Filings,4.5,0.219,NA,NA,0.13160693707731913,0.6130354023721504,0.02673099139422199
465,JT-02,Filings,4.5,0.219,NA,NA,0.22021950142364136,0.6072354882910782,0.016843750445759184
466,JT-02,Filings,4.5,0.219,NA,NA,0.1497695973933727,0.5967550448173488,0.022915749818585154
467,JT-02,Filings,4.5,0.219,NA,NA,0.14868018927253035,0.5132371552071651,0.016701867156488574
468,JT-02,Filings,4.5,0.219,NA,NA,0.16187798004651838,0.5377416086065196,0.018171758189696734
469,JT-02,Filings,4.5,0.219,NA,NA,0.23697561536389394,0.6469290819331779,0.022108148410615855
470,JT-02,Filings,4.5,0.219,NA,NA,0.16067079305531146,0.6083274677522688,0.02038891899081713
471,JT-02,Filings,4.5,0.219,NA,NA,0.14518575157547997,0.5280845621443939,0.01738283573325963
472,JT-02,Filings,4.5,0.219,NA,NA,0.15046353452180417,0.54932152926903,0.021557754974656663
473,JT-02,Filings,4.5,0.219,NA,NA,0.1816455782971118,0.6176191022234825,0.0231772333288877
474,JT-02,Filings,4.5,0.219,NA,NA,0.20265521189401425,0.46185292195094513,0.02544666982637043
475,JT-02,Filings,4.5,0.219,NA,NA,0.17634441452385016,0.4971771296260913,0.018197993291284364
476,JT-02,Filings,4.5,0.219,NA,NA,0.15917542773093835,0.5409593338534345,0.019508768925619962
477,JT-02,Filings,4.5,0.219,NA,NA,0.18117391404080144,0.5211848939114994,0.02801216659594516
478,JT-02,Filings,4.5,0.219,NA,NA,0.14613365608464599,0.5694930949410106,0.01984536149299864
479,JT-02,Filings,4.5,0.219,NA,NA,0.17450682053490504,0.6091107689457173,0.017029870891745527
480,JT-02,Filings,4.5,0.219,NA,NA,0.22022203233083076,0.49901684958968695,0.025377350456731368
481,JT-02,Filings,4.5,0.219,NA,NA,0.2047953043904413,0.5886041858081011,0.026337962078299533
482,JT-02,Filings,4.5,0.219,NA,NA,0.15399635481018992,0.5622725359076608,0.021448413251473824
483,JT-02,Filings,4.5,0.219,NA,NA,0.14983736589758162,0.5519607410460458,0.021883167318686746
